Sample_ID,sample,pcr_rep,Sample_Plate,taxon,total_taxon_ct,Sample Code,Sample Label,field_rep,Sample_Date,Metadata Reference
e00228_3,e00228,3,YUMI_eDNA_Plate3,Oncorhynchus,1009,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Micropterus,2450,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,340,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,462,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Anoplopoma_fimbria,215,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Gasterosteus_aculeatus,177,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Clupeidae,202,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Pholis,340,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Tridentiger,267,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Ictalurus,251,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00228_3,e00228,3,YUMI_eDNA_Plate3,Apodichthys_flavidus,125,field_negative,Prince William Sound,A,2021-09-23T00:00:00Z,Yumi_USGS
e00229_3,e00229,3,YUMI_eDNA_Plate3,Clupeidae,388,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS
e00229_3,e00229,3,YUMI_eDNA_Plate3,Gadidae,7,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS
e00229_3,e00229,3,YUMI_eDNA_Plate3,Oncorhynchus,577,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS
e00229_3,e00229,3,YUMI_eDNA_Plate3,Micropterus,278,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS
e00229_3,e00229,3,YUMI_eDNA_Plate3,Ictalurus,627,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS
e00229_3,e00229,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,473,field_negative,Prince William Sound,B,2021-09-23T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Oncorhynchus,939,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Ammodytidae,33,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Micropterus,1012,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,499,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Homo_sapiens,1,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Anoplarchus,1,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Tridentiger,143,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Stichaeidae,8,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Pholis,7,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,339,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00231_3,e00231,3,YUMI_eDNA_Plate3,Gadidae,160,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00232_3,e00232,3,YUMI_eDNA_Plate3,Clupeidae,415,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00232_3,e00232,3,YUMI_eDNA_Plate3,Gadidae,2,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00232_3,e00232,3,YUMI_eDNA_Plate3,Oncorhynchus,2342,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00232_3,e00232,3,YUMI_eDNA_Plate3,Micropterus,751,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00232_3,e00232,3,YUMI_eDNA_Plate3,Homo_sapiens,15,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Clupeidae,738,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Gadidae,1,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Oncorhynchus,1167,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Micropterus,994,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,229,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Anoplarchus,1,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00233_3,e00233,3,YUMI_eDNA_Plate3,Perciformes,1,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Clupeidae,21,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Oncorhynchus,1451,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Ammodytidae,351,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Micropterus,1,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Ictalurus,495,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Hexagrammos,864,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Anoplopoma_fimbria,417,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00234_3,e00234,3,YUMI_eDNA_Plate3,Gasterosteus_aculeatus,760,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Ammodytidae,437,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Oncorhynchus,320,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Micropterus,559,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Ictalurus,600,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Hexagrammos_decagrammus,77,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Clupeidae,399,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Enophrys_bison,50,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Perciformes,162,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00235_3,e00235,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,11,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00236_3,e00236,3,YUMI_eDNA_Plate3,Oncorhynchus,2843,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00236_3,e00236,3,YUMI_eDNA_Plate3,Micropterus,1091,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00236_3,e00236,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,935,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00236_3,e00236,3,YUMI_eDNA_Plate3,Clupeidae,418,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00236_3,e00236,3,YUMI_eDNA_Plate3,Cottidae,108,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00237_3,e00237,3,YUMI_eDNA_Plate3,Clupeidae,3,Columbia Bay,Prince William Sound,A,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Clupeidae,287,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Oncorhynchus,658,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Ammodytidae,168,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Micropterus,178,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Gadidae,382,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,71,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,337,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Gasterosteus_aculeatus,164,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Ictalurus,367,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00238_3,e00238,3,YUMI_eDNA_Plate3,Clinocottus_acuticeps,25,Columbia Bay,Prince William Sound,B,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Clupeidae,1058,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Gadidae,253,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Oncorhynchus,984,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Ammodytidae,224,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Micropterus,1490,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Ictalurus,883,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
e00239_3,e00239,3,YUMI_eDNA_Plate3,Micropterus_salmoides,3,Columbia Bay,Prince William Sound,C,2021-09-21T00:00:00Z,Yumi_USGS
YumiNEGATIVE_3,YumiNEGATIVE,3,YUMI_eDNA_Plate3,Clupeidae,292,NA,NA,NA,NA,NA
YumiNEGATIVE_3,YumiNEGATIVE,3,YUMI_eDNA_Plate3,Gadidae,628,NA,NA,NA,NA,NA
YumiNEGATIVE_3,YumiNEGATIVE,3,YUMI_eDNA_Plate3,Oncorhynchus,2567,NA,NA,NA,NA,NA
YumiNEGATIVE_3,YumiNEGATIVE,3,YUMI_eDNA_Plate3,Micropterus,3295,NA,NA,NA,NA,NA
YumiNEGATIVE_3,YumiNEGATIVE,3,YUMI_eDNA_Plate3,Citharichthys_stigmaeus,385,NA,NA,NA,NA,NA
YumiNEGATIVE_3,YumiNEGATIVE,3,YUMI_eDNA_Plate3,Ammodytidae,529,NA,NA,NA,NA,NA
e00240_3,e00240,3,YUMI_eDNA_Plate3,Oncorhynchus,843,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00240_3,e00240,3,YUMI_eDNA_Plate3,Ammodytidae,1022,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00240_3,e00240,3,YUMI_eDNA_Plate3,Micropterus,987,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00240_3,e00240,3,YUMI_eDNA_Plate3,Gadidae,165,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00240_3,e00240,3,YUMI_eDNA_Plate3,Clupeidae,29,2021105001,Cook Inlet,A,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Clupeidae,2,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Oncorhynchus,1108,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Ammodytidae,270,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Pleuronectidae,2,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Micropterus,1392,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Cottidae,2,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Hemilepidotus,287,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00241_3,e00241,3,YUMI_eDNA_Plate3,Morone_saxatilis,236,2021105001,Cook Inlet,B,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Oncorhynchus,1314,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Ammodytidae,453,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Micropterus,1174,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Ictalurus,2,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Homo_sapiens,3,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Pholis,43,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Clupeidae,2,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00242_3,e00242,3,YUMI_eDNA_Plate3,Micropterus_salmoides,473,2021105001,Cook Inlet,C,2021-07-18T00:00:00Z,Yumi_USGS
e00243_3,e00243,3,YUMI_eDNA_Plate3,Gadidae,3,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS
e00243_3,e00243,3,YUMI_eDNA_Plate3,Oncorhynchus,1608,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS
e00243_3,e00243,3,YUMI_eDNA_Plate3,Ammodytidae,1150,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS
e00243_3,e00243,3,YUMI_eDNA_Plate3,Micropterus,1795,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS
e00243_3,e00243,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,181,2021122001,Cook Inlet,A,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Gadidae,312,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Micropterus,2211,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,381,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Ictalurus,778,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Clupeidae,24,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Oncorhynchus,1,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00244_3,e00244,3,YUMI_eDNA_Plate3,Cottidae,285,2021122001,Cook Inlet,B,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Clupeidae,645,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Oncorhynchus,1760,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Ammodytidae,163,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Micropterus,783,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Gadidae,233,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Pleuronectidae,1,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Ictalurus,869,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Sus,56,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00245_3,e00245,3,YUMI_eDNA_Plate3,Osmeridae,173,2021122001,Cook Inlet,C,2021-07-20T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Clupeidae,454,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Oncorhynchus,1456,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Micropterus,1858,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Gadidae,3875,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Sebastidae,625,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,297,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Homo_sapiens,1,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00246_3,e00246,3,YUMI_eDNA_Plate3,Ictalurus,1,2021123001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Clupeidae,564,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Gadidae,85,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Oncorhynchus,1522,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Ammodytidae,888,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Micropterus,2311,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Ictalurus,617,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Pleuronectidae,285,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Micropterus_salmoides,918,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Callorhinus_ursinus,610,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Citharichthys_stigmaeus,126,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,301,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00247_3,e00247,3,YUMI_eDNA_Plate3,Anoplarchus,340,2021123001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00248_3,e00248,3,YUMI_eDNA_Plate3,Clupeidae,272,extraction_blank,NA,NA,NA,Yumi_USGS
e00248_3,e00248,3,YUMI_eDNA_Plate3,Oncorhynchus,1,extraction_blank,NA,NA,NA,Yumi_USGS
e00248_3,e00248,3,YUMI_eDNA_Plate3,Micropterus,1345,extraction_blank,NA,NA,NA,Yumi_USGS
e00248_3,e00248,3,YUMI_eDNA_Plate3,Cymatogaster_aggregata,443,extraction_blank,NA,NA,NA,Yumi_USGS
e00248_3,e00248,3,YUMI_eDNA_Plate3,Cottidae,1067,extraction_blank,NA,NA,NA,Yumi_USGS
e00248_3,e00248,3,YUMI_eDNA_Plate3,Morone_saxatilis,40,extraction_blank,NA,NA,NA,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Gadidae,447,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Oncorhynchus,776,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Ammodytidae,291,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Micropterus,1046,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Ictalurus,356,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Osmeridae,12,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Clupeidae,195,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00249_3,e00249,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,162,2021123001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Oncorhynchus,1026,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Ammodytidae,446,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Micropterus,390,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Ictalurus,1172,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Micropterus_dolomieu,574,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Gasterosteus_aculeatus,330,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Pholis,574,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Pomoxis_nigromaculatus,429,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Callorhinus_ursinus,159,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00250_3,e00250,3,YUMI_eDNA_Plate3,Homo_sapiens,2,2021124001,Cook Inlet,A,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Oncorhynchus,1029,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Ammodytidae,587,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Micropterus,2291,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Gadidae,2,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Pleuronectidae,1125,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Homo_sapiens,2,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00251_3,e00251,3,YUMI_eDNA_Plate3,Gasterosteus_aculeatus,2,2021124001,Cook Inlet,B,2021-07-21T00:00:00Z,Yumi_USGS
e00252_3,e00252,3,YUMI_eDNA_Plate3,Oncorhynchus,4059,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
e00252_3,e00252,3,YUMI_eDNA_Plate3,Ammodytidae,806,2021124001,Cook Inlet,C,2021-07-21T00:00:00Z,Yumi_USGS
